name,season,nature,vibe,target,fee,parking,address,open_time,latitude,longitude,full_address,short_description,nature_list,vibe_list,target_list,enhanced_description
영월동강생태공원,사계절,자연,힐링,연인,정보없음,정보없음,강원특별자치도 영월군 동강로 716 동강생태공원,,37.22781049,128.50479,강원특별자치도 영월군 동강로 716 동강생태공원,영월동강생태공원은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['자연'],['힐링'],['연인'],영월동강생태공원은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
춘천내평전투 호국경찰추모상,사계절,,힐링,연인,정보없음,정보없음,강원특별자치도 춘천시 신북읍 상천3길 36,,37.93360419,127.7891587,강원특별자치도 춘천시 신북읍 상천3길 36,춘천내평전투 호국경찰추모상은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,[],['힐링'],['연인'],춘천내평전투 호국경찰추모상은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다.  힐링 분위기로 좋습니다. 연인에게 추천합니다.
경천묘,"봄, 가을, 사계절",산,힐링,연인,정보없음,정보없음,강원특별자치도 원주시 귀래면 미륵산길 200,,37.1837758,127.8641739,강원특별자치도 원주시 귀래면 미륵산길 200,경천묘은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['산'],['힐링'],['연인'],"경천묘은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 산 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
봉포항,"봄, 여름, 가을, 사계절","바다, 산",힐링,연인,정보없음,정보없음,강원특별자치도 고성군 토성면 토성로 44-10,,38.2520431,128.5681392,강원특별자치도 고성군 토성면 토성로 44-10,봉포항은는 봄에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,"['바다', '산']",['힐링'],['연인'],"봉포항은는 봄에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 봄, 여름, 가을, 사계절에 특히 아름답습니다. 바다, 산 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
대관령 주주파크,사계절,,힐링,연인,정보없음,정보없음,강원특별자치도 평창군 대관령면 꽃밭양지길 51-30,,37.67817907,128.7075499,강원특별자치도 평창군 대관령면 꽃밭양지길 51-30,대관령 주주파크은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,[],['힐링'],['연인'],대관령 주주파크은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다.  힐링 분위기로 좋습니다. 연인에게 추천합니다.
강릉 안목해맞이공원,사계절,자연,힐링,연인,정보없음,정보없음,강원특별자치도 강릉시 견소동287-6,,37.7743309,128.9451478,강원특별자치도 강릉시 견소동287-6,강릉 안목해맞이공원은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['자연'],['힐링'],['연인'],강릉 안목해맞이공원은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
심원사(태백),사계절,산,힐링,연인,정보없음,정보없음,강원특별자치도 태백시 고원로 247-15(황지동),,37.17347035,128.9839877,강원특별자치도 태백시 고원로 247-15(황지동),심원사태백은는 사계절에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['산'],['힐링'],['연인'],심원사태백은는 사계절에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 산 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
한섬해변&한섬감성바닷길,"여름, 사계절","바다, 섬","감성, 사진명소",연인,정보없음,정보없음,강원특별자치도 동해시 한섬해안길 9(천곡동),,37.5212108,129.1217703,강원특별자치도 동해시 한섬해안길 9(천곡동),한섬해변한섬감성바닷길은는 여름에 특히 아름다워 바다 경관이 뛰어나며 감성 분위기로 연인에게 추천됩니다,"['바다', '섬']","['감성', '사진명소']",['연인'],"한섬해변한섬감성바닷길은는 여름에 특히 아름다워 바다 경관이 뛰어나며 감성 분위기로 연인에게 추천됩니다 이곳은 여름, 사계절에 특히 아름답습니다. 바다, 섬 경관을 즐길 수 있습니다. 감성, 사진명소 분위기로 좋습니다. 연인에게 추천합니다."
근화동396청년창업공간,사계절,,힐링,연인,정보없음,정보없음,강원특별자치도 춘천시 중앙로 186(근화동),,37.87439858,127.7145756,강원특별자치도 춘천시 중앙로 186(근화동),근화동396청년창업공간은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,[],['힐링'],['연인'],근화동396청년창업공간은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다.  힐링 분위기로 좋습니다. 연인에게 추천합니다.
동해생명자원센터,사계절,,힐링,연인,정보없음,정보없음,강원특별자치도 양양군 손양면 동명로 119,,38.08101437,128.6388993,강원특별자치도 양양군 손양면 동명로 119,동해생명자원센터은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,[],['힐링'],['연인'],동해생명자원센터은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다.  힐링 분위기로 좋습니다. 연인에게 추천합니다.
진전사,"봄, 가을, 사계절",산,힐링,연인,정보없음,정보없음,강원특별자치도 양양군 강현면 화채봉길 368,,38.1231771,128.5454259,강원특별자치도 양양군 강현면 화채봉길 368,진전사은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['산'],['힐링'],['연인'],"진전사은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 산 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
설악해맞이공원 인어연인상,사계절,자연,힐링,연인,정보없음,정보없음,강원특별자치도 속초시 동해대로 3664(대포동),,38.163207,128.6085578,강원특별자치도 속초시 동해대로 3664(대포동),설악해맞이공원 인어연인상은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['자연'],['힐링'],['연인'],설악해맞이공원 인어연인상은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
공현진항,"여름, 사계절",바다,힐링,연인,정보없음,정보없음,강원특별자치도 고성군 죽왕면 공현진리,,38.35695728,128.497709,강원특별자치도 고성군 죽왕면 공현진리,공현진항은는 여름에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['바다'],['힐링'],['연인'],"공현진항은는 여름에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 여름, 사계절에 특히 아름답습니다. 바다 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
가원습지 생태자연공원,사계절,자연,힐링,연인,정보없음,정보없음,강원특별자치도 동해시 지가동 77-6,,37.4736521,129.1070564,강원특별자치도 동해시 지가동 77-6,가원습지 생태자연공원은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['자연'],['힐링'],['연인'],가원습지 생태자연공원은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
팔봉참살이마을,"봄, 가을, 사계절","산, 자연",힐링,연인,정보없음,정보없음,강원특별자치도 홍천군 서면 오도치길 6,,37.68332048,127.6981522,강원특별자치도 홍천군 서면 오도치길 6,팔봉참살이마을은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,"['산', '자연']",['힐링'],['연인'],"팔봉참살이마을은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 산, 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
척야산 문화수목원,"봄, 가을, 사계절","산, 자연",힐링,"가족, 연인",정보없음,정보없음,강원특별자치도 홍천군 내촌면 동창로 282,,37.78201765,128.1584075,강원특별자치도 홍천군 내촌면 동창로 282,척야산 문화수목원은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 가족 연인에게 추천됩니다,"['산', '자연']",['힐링'],"['가족', '연인']","척야산 문화수목원은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 가족 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 산, 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 가족, 연인에게 추천합니다."
수고당,사계절,,힐링,연인,정보없음,정보없음,강원특별자치도 정선군 임계면 수고당길 110,,37.48479024,128.8483793,강원특별자치도 정선군 임계면 수고당길 110,수고당은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,[],['힐링'],['연인'],수고당은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다.  힐링 분위기로 좋습니다. 연인에게 추천합니다.
학도병충혼탑,사계절,,힐링,연인,정보없음,정보없음,강원특별자치도 태백시 장성로 265(장성동),,37.0970187,129.0192146,강원특별자치도 태백시 장성로 265(장성동),학도병충혼탑은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,[],['힐링'],['연인'],학도병충혼탑은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다.  힐링 분위기로 좋습니다. 연인에게 추천합니다.
청원사(태백),사계절,산,힐링,연인,정보없음,정보없음,강원특별자치도 태백시 용담1길 48-17 (소도동),,37.126778,128.9585858,강원특별자치도 태백시 용담1길 48-17 (소도동),청원사태백은는 사계절에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['산'],['힐링'],['연인'],청원사태백은는 사계절에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 산 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
하평해변(동해),"여름, 사계절",바다,힐링,연인,정보없음,정보없음,강원특별자치도 동해시 평릉동 40-1,,37.53358427,129.1164093,강원특별자치도 동해시 평릉동 40-1,하평해변동해은는 여름에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['바다'],['힐링'],['연인'],"하평해변동해은는 여름에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 여름, 사계절에 특히 아름답습니다. 바다 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
